t,carrier,carrier_name,month,year,covid,control,extra_mon,extra_tue,extra_wed,extra_thu,extra_fri,extra_sat,extra_sun,top30,fulldata,mon_ct,tue_ct,wed_ct,thu_ct,fri_ct,sat_ct,sun_ct,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,day_ct
4,AS,Alaska Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,7610.0,806.0,266.71,5.21,245.52,3.33,285.23,117.0,9.0,37850.0,14534.0,257.0,8217.0,81.0,14761.0,450
4,B6,JetBlue Airways,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,1884.0,141.0,44.47,6.5,75.69999999999999,0.19,14.13,3.0,2.0,5269.0,2075.0,470.0,2197.0,8.0,519.0,330
4,B6,JetBlue Airways,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,3619.0,277.0,57.55,3.63,132.06,5.17,78.58,5.0,9.0,9614.0,2801.0,153.0,3681.0,135.0,2844.0,330
4,CO,Continental Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,4936.0,801.0,111.72999999999999,13.28,490.2,0.26,185.55,52.0,2.0,43343.0,6707.0,983.0,23567.0,7.0,12079.0,1560
4,CO,Continental Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,18601.0,3976.0,359.76,92.97,2892.55,3.26,627.45,304.0,26.0,230059.0,21813.0,6146.0,157193.0,112.0,44795.0,900
4,DH,Atlantic Coast Airlines,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,12611.0,1760.0,889.03,131.71,426.59999999999997,1.53,311.18,211.0,17.0,80087.0,41543.0,8405.0,15724.0,50.0,14365.0,2160
4,DH,Atlantic Coast Airlines,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,11059.0,1593.0,333.43,36.76,889.5500000000001,4.1,329.15,337.0,26.0,84793.0,18493.0,3081.0,45145.0,68.0,18006.0,330
4,DL,Delta Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,16425.0,1977.0,508.75,16.79,1120.3,1.42,329.76,108.0,14.0,70850.0,25152.0,675.0,30229.0,55.0,14739.0,2220
4,DL,Delta Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,37494.0,4862.0,963.14,50.0,3132.33,3.89,712.59,457.0,55.0,201149.0,52143.0,3183.0,109524.0,295.0,36004.0,900
4,EV,Atlantic Southeast Airlines,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,10295.0,2040.0,814.32,154.4,731.3,2.08,337.88,154.0,10.0,86312.0,36759.0,11973.0,22975.0,70.0,14535.0,2520
4,EV,Atlantic Southeast Airlines,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,11529.0,1572.0,368.9,136.02,717.34,1.56,348.2,229.0,19.0,77810.0,23337.0,9136.0,29219.0,26.0,16092.0,330
4,FL,AirTran Airways Corporation,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,2804.0,351.0,70.81,0.0,115.73,0.0,164.51,21.0,3.0,15694.0,2885.0,0.0,4054.0,0.0,8755.0,720
4,FL,AirTran Airways Corporation,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,9053.0,1248.0,162.03,30.919999999999998,639.02,0.0,416.06,113.0,14.0,64650.0,8862.0,2261.0,27716.0,0.0,25811.0,450
4,HP,America West Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,2689.0,353.0,163.4,8.4,140.41,1.94,38.85,6.0,3.0,14400.0,7705.0,557.0,3998.0,34.0,2106.0,780
4,HP,America West Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,12467.0,1606.0,585.07,15.1,688.22,3.92,313.7,87.0,10.0,76552.0,33855.0,913.0,24783.0,113.0,16888.0,780
4,MQ,American Eagle Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,15379.0,2541.0,943.66,108.31,740.73,0.0,748.28,336.0,17.0,119225.0,42533.0,8643.0,28032.0,0.0,40017.0,2340
4,MQ,American Eagle Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,19851.0,2684.0,402.82,69.53,1180.02,1.5799999999999998,1030.07,567.0,15.0,148983.0,29796.0,8552.0,56413.0,48.0,54174.0,510
4,NW,Northwest Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,12755.0,1513.0,666.52,46.72,654.2,2.35,143.21,74.0,14.0,59441.0,31375.0,2995.0,18620.0,61.0,6390.0,2340
4,NW,Northwest Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,26449.0,3207.0,918.98,271.9,1654.37,6.71,355.02,343.0,41.0,145438.0,56060.0,16596.0,54420.0,155.0,18207.0,900
4,OO,SkyWest Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,15373.0,954.0,658.0,78.0,66.0,8.0,144.0,123.0,20.0,37375.0,23451.0,5057.0,3147.0,163.0,5557.0,2730
4,OO,SkyWest Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,18500.0,1352.0,656.0,116.0,322.0,18.0,240.0,172.0,3.0,59428.0,26545.0,8361.0,15680.0,416.0,8426.0,360
4,RU,ExpressJet Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,15294.0,2583.0,431.01,71.71000000000001,1335.83,1.49,742.99,257.0,22.0,129236.0,22668.0,4749.0,58213.0,40.0,43566.0,2580
4,RU,ExpressJet Airlines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,12202.0,2824.0,209.31,70.43,1993.72,4.3100000000000005,546.25,386.0,39.0,169570.0,13077.0,6459.0,114577.0,139.0,35318.0,570
4,TZ,ATA Airlines d/b/a ATA,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,1054.0,96.0,25.95,0.0,40.52,0.0,29.53,6.0,0.0,5254.0,2039.0,0.0,1504.0,0.0,1711.0,270
4,TZ,ATA Airlines d/b/a ATA,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,4747.0,490.0,107.93,2.08,264.76,4.1,111.13,58.0,2.0,25627.0,6219.0,183.0,12248.0,134.0,6843.0,570
4,UA,United Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,7148.0,896.0,215.22,6.5600000000000005,347.29,0.0,326.96,12.0,8.0,41094.0,10383.0,393.0,11760.0,0.0,18558.0,1470
4,UA,United Air Lines Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,36727.0,4068.0,781.95,32.26,2375.01,1.0,877.82,280.0,42.0,197447.0,41788.0,1935.0,100702.0,22.0,53000.0,870
4,US,US Airways Inc.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,9653.0,1440.0,299.48,13.0,631.33,0.0,496.11999999999995,160.0,6.0,61820.0,12777.0,679.0,22328.0,0.0,26036.0,1020
4,US,US Airways Inc.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,22944.0,3617.0,490.05,45.15,2082.8199999999997,0.0,998.95,472.0,32.0,164458.0,22192.0,3142.0,83473.0,0.0,55651.0,750
4,WN,Southwest Airlines Co.,9,2003,0,0,1,1,0,0,0,0,0,0,0,5,5,4,4,4,4,4,46814.0,4614.0,1187.87,122.89,900.22,6.9399999999999995,2396.1,587.0,69.0,192269.0,45465.0,7108.0,31773.0,175.0,107748.0,1350
4,WN,Southwest Airlines Co.,9,2003,0,0,1,1,0,0,0,0,0,1,0,5,5,4,4,4,4,4,32769.0,2522.0,604.08,72.7,558.65,6.16,1280.38,361.0,65.0,96198.0,23043.0,4395.0,16646.0,136.0,51978.0,420
5,AA,American Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,18939.0,1776.0,673.66,37.08,768.52,4.82,291.89,69.0,21.0,73070.0,35640.0,1621.0,22221.0,267.0,13321.0,1674
5,AA,American Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,44351.0,5187.0,1370.04,101.57,2856.43,7.819999999999999,851.1400000000001,345.0,66.0,243257.0,87304.0,6980.0,101896.0,239.0,46838.0,930
5,AS,Alaska Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,5864.0,970.0,340.72,23.41,202.16,12.91,390.81,172.0,25.0,48392.0,19138.0,1098.0,7275.0,319.0,20562.0,930
5,AS,Alaska Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,7695.0,1323.0,326.21,4.55,511.92999999999995,0.99,479.31,123.0,16.0,64023.0,19898.0,178.0,16825.0,21.0,27101.0,465
5,B6,JetBlue Airways,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,1968.0,247.0,62.38,4.23,129.51999999999998,7.859999999999999,43.03,8.0,4.0,9602.0,2497.0,348.0,4169.0,192.0,2396.0,341
5,B6,JetBlue Airways,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,3888.0,294.0,81.36,4.85,110.65,8.35,88.78,3.0,8.0,16680.0,3906.0,653.0,5355.0,326.0,6440.0,341
5,CO,Continental Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,5197.0,544.0,108.98,12.450000000000001,315.46,0.0,107.06,6.0,6.0,19648.0,5380.0,564.0,8720.0,0.0,4984.0,1488
5,CO,Continental Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,19885.0,2361.0,348.42,31.87,1641.3,3.6100000000000003,335.8,43.0,12.0,109131.0,20308.0,2245.0,67165.0,125.0,19288.0,930
5,DH,Atlantic Coast Airlines,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,13051.0,1689.0,927.88,113.35,374.16,3.7199999999999998,269.88,162.0,13.0,78764.0,43252.0,7983.0,12558.0,207.0,14764.0,2263
5,DH,Atlantic Coast Airlines,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,11512.0,1736.0,441.51,75.43,815.59,6.13,397.34,206.0,16.0,92654.0,23021.0,9355.0,38459.0,295.0,21524.0,341
5,DL,Delta Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,17026.0,2307.0,663.0,13.06,1214.24,0.96,415.8,35.0,15.0,79718.0,29130.0,840.0,32818.0,73.0,16857.0,2325
5,DL,Delta Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,39399.0,5658.0,1138.02,54.4,3580.56,2.23,882.76,212.0,37.0,220341.0,61065.0,3062.0,113860.0,93.0,42261.0,930
5,EV,Atlantic Southeast Airlines,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,10850.0,1843.0,734.23,73.59,575.73,2.5300000000000002,456.87,102.0,16.0,66423.0,30630.0,3249.0,15407.0,115.0,17022.0,2666
5,EV,Atlantic Southeast Airlines,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,12238.0,1829.0,401.8,136.57999999999998,946.45,4.66,339.52,161.0,4.0,82576.0,28522.0,8737.0,31787.0,141.0,13389.0,403
5,FL,AirTran Airways Corporation,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,2925.0,424.0,107.46000000000001,1.0,127.31,0.0,188.19,4.0,6.0,17526.0,4315.0,103.0,3729.0,0.0,9379.0,682
5,FL,AirTran Airways Corporation,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,9569.0,1482.0,204.86,17.52,767.3000000000001,0.0,492.34,40.0,6.0,65809.0,9604.0,765.0,29089.0,0.0,26351.0,496
5,HP,America West Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,2715.0,403.0,173.3,0.91,152.77,13.22,62.81,30.0,1.0,15931.0,7656.0,111.0,4179.0,1056.0,2929.0,744
5,HP,America West Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,12858.0,1823.0,632.93,13.540000000000001,808.18,37.010000000000005,331.38,178.0,22.0,79892.0,34088.0,1090.0,26202.0,2093.0,16419.0,806
5,MQ,American Eagle Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,16124.0,2301.0,1010.9399999999999,43.55,607.15,1.26,638.05,235.0,15.0,93193.0,41299.0,2077.0,19328.0,101.0,30388.0,2542
5,MQ,American Eagle Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,20668.0,2497.0,443.87,50.06,1060.04,4.5,938.53,447.0,20.0,124803.0,31849.0,3583.0,42919.0,312.0,46140.0,527
5,NW,Northwest Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,13241.0,1429.0,653.33,18.46,648.82,7.99,100.4,28.0,11.0,53333.0,29818.0,850.0,17845.0,189.0,4631.0,2449
5,NW,Northwest Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,28126.0,3253.0,890.13,119.65,1888.0800000000002,12.48,342.66,125.0,27.0,130304.0,54301.0,5888.0,52261.0,502.0,17352.0,930
5,OO,SkyWest Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,16004.0,1373.0,881.0,133.0,115.0,9.0,235.0,275.0,33.0,68762.0,40358.0,8955.0,7383.0,180.0,11886.0,2852
5,OO,SkyWest Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,19260.0,1870.0,858.0,224.0,379.0,27.0,382.0,404.0,8.0,99483.0,37594.0,17239.0,25712.0,743.0,18195.0,403
5,RU,ExpressJet Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,16106.0,2148.0,486.0,73.77,1132.74,3.89,451.60999999999996,65.0,14.0,80023.0,24027.0,5160.0,30269.0,103.0,20464.0,2573
5,RU,ExpressJet Airlines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,12872.0,1866.0,195.32,45.28,1240.51,7.4799999999999995,377.43,106.0,37.0,86117.0,10693.0,3596.0,52848.0,164.0,18816.0,682
5,TZ,ATA Airlines d/b/a ATA,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,1113.0,91.0,26.310000000000002,0.0,41.67,1.0,22.03,4.0,0.0,3984.0,1635.0,0.0,1202.0,22.0,1125.0,279
5,TZ,ATA Airlines d/b/a ATA,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,5157.0,573.0,96.62,0.0,356.54,5.89,113.96,31.0,1.0,24795.0,6138.0,0.0,11975.0,135.0,6547.0,589
5,UA,United Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,7400.0,1075.0,228.75,14.89,484.54,0.0,346.83,12.0,6.0,51625.0,10269.0,1143.0,20680.0,0.0,19533.0,1519
5,UA,United Air Lines Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,38567.0,4837.0,1027.77,40.01,2674.56,2.52,1092.1399999999999,271.0,47.0,231082.0,56654.0,3565.0,101660.0,234.0,68969.0,899
5,US,US Airways Inc.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,10420.0,1281.0,329.24,0.8600000000000001,544.85,0.0,406.05,41.0,3.0,47277.0,12732.0,19.0,14907.0,0.0,19619.0,1023
5,US,US Airways Inc.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,24509.0,3067.0,540.4,14.61,1664.83,0.0,847.14,151.0,28.0,114149.0,22575.0,1235.0,50885.0,0.0,39454.0,775
5,WN,Southwest Airlines Co.,10,2003,0,0,0,0,1,1,1,0,0,0,0,4,4,5,5,5,4,4,48664.0,5857.0,1404.47,65.09,1040.88,25.6,3320.96,579.0,76.0,270155.0,53980.0,4449.0,41244.0,1478.0,169004.0,1395
5,WN,Southwest Airlines Co.,10,2003,0,0,0,0,1,1,1,0,0,1,0,4,4,5,5,5,4,4,34209.0,3980.0,782.13,80.48,1024.74,30.56,2062.1,418.0,100.0,197149.0,34808.0,6928.0,45060.0,1699.0,108654.0,434
6,AA,American Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,13095.0,2541.0,700.78,169.89000000000001,936.24,3.6100000000000003,730.41,147.0,25.0,123968.0,36901.0,10631.0,32490.0,119.0,43827.0,1620
6,AA,American Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,43850.0,9347.0,1532.51,349.21,5527.4400000000005,13.88,1923.91,811.0,89.0,507118.0,93920.0,24023.0,267073.0,610.0,121492.0,900
6,AS,Alaska Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,5453.0,1365.0,393.02,25.67,378.12,9.25,558.9,160.0,46.0,61990.0,20471.0,1299.0,12041.0,254.0,27925.0,900
6,AS,Alaska Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,7213.0,1378.0,366.63,17.62,466.41,6.470000000000001,520.85,84.0,14.0,64971.0,20316.0,1010.0,16088.0,157.0,27400.0,450
6,B6,JetBlue Airways,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,2000.0,273.0,55.19,4.01,155.46,1.1099999999999999,57.24,1.0,1.0,12228.0,2861.0,196.0,4935.0,26.0,4210.0,330
6,B6,JetBlue Airways,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,3897.0,370.0,78.88,18.64,156.66,8.129999999999999,107.7,1.0,16.0,22216.0,3127.0,3207.0,5797.0,281.0,9804.0,330
6,CO,Continental Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,5149.0,918.0,162.31,36.79,531.65,0.0,187.22,33.0,2.0,39147.0,9253.0,2868.0,17345.0,0.0,9681.0,1440
6,CO,Continental Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,19269.0,4038.0,463.58000000000004,151.47,2799.4,6.55,616.96,166.0,54.0,207748.0,27631.0,13480.0,131729.0,176.0,34732.0,900
6,DH,Atlantic Coast Airlines,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,12720.0,2692.0,1116.61,477.82,533.33,0.0,564.26,335.0,33.0,153280.0,60208.0,37203.0,23121.0,0.0,32748.0,2100
6,DH,Atlantic Coast Airlines,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,10739.0,2729.0,429.87,65.05,1865.06,3.8200000000000003,365.19,409.0,49.0,185360.0,27548.0,5350.0,127580.0,205.0,24677.0,330
6,DL,Delta Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,16553.0,2259.0,626.72,20.02,1171.09,0.0,441.15000000000003,57.0,15.0,77443.0,27746.0,614.0,30254.0,0.0,18829.0,2250
6,DL,Delta Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,37646.0,6292.0,1136.19,60.480000000000004,4200.53,5.41,889.36,203.0,44.0,239680.0,57493.0,2961.0,134986.0,251.0,43989.0,900
6,EV,Atlantic Southeast Airlines,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,10433.0,1537.0,633.99,161.86,437.38,3.09,300.69,129.0,17.0,61663.0,27693.0,9634.0,13084.0,92.0,11160.0,2610
6,EV,Atlantic Southeast Airlines,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,11780.0,1733.0,385.73,154.52,880.0600000000001,9.95,302.74,204.0,20.0,78905.0,24221.0,10575.0,31203.0,221.0,12685.0,390
6,FL,AirTran Airways Corporation,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,2739.0,437.0,117.78,1.68,135.69,0.0,181.87,13.0,8.0,18474.0,4740.0,71.0,4698.0,0.0,8965.0,630
6,FL,AirTran Airways Corporation,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,9335.0,1632.0,243.53,12.9,858.5699999999999,0.0,516.97,63.0,15.0,75179.0,12464.0,847.0,33273.0,0.0,28595.0,480
6,HA,Hawaiian Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,1728.0,60.0,40.019999999999996,0.0,1.0,0.0,18.98,7.0,1.0,2039.0,1499.0,0.0,37.0,0.0,503.0,240
6,HA,Hawaiian Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,2112.0,186.0,143.26,0.41,4.21,1.11,37.0,3.0,0.0,6393.0,4912.0,41.0,102.0,38.0,1300.0,240
6,HP,America West Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,2558.0,357.0,170.34,0.0,116.55000000000001,0.0,70.11,4.0,2.0,13946.0,7507.0,0.0,2890.0,0.0,3549.0,720
6,HP,America West Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,12317.0,2212.0,619.4300000000001,11.99,1142.94,6.46,431.16999999999996,93.0,14.0,101080.0,34779.0,835.0,40047.0,189.0,25230.0,780
6,MQ,American Eagle Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,15919.0,4163.0,1271.28,162.02,1145.92,0.0,1583.79,604.0,21.0,198509.0,59267.0,11385.0,40033.0,0.0,87824.0,2490
6,MQ,American Eagle Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,19630.0,4630.0,490.64000000000004,83.64,2396.14,3.03,1656.56,807.0,33.0,251047.0,34031.0,7048.0,118343.0,115.0,91510.0,510
6,NW,Northwest Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,12714.0,2333.0,772.0500000000001,55.13,1273.66,1.91,230.29,62.0,25.0,88949.0,35260.0,3448.0,38576.0,69.0,11596.0,2280
6,NW,Northwest Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,26811.0,5224.0,1063.23,399.73,3134.16,7.9399999999999995,618.9399999999999,295.0,40.0,225225.0,68608.0,26412.0,97856.0,172.0,32177.0,900
6,OO,SkyWest Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,15718.0,2101.0,1317.0,216.0,247.0,7.0,314.0,280.0,31.0,92056.0,49671.0,14141.0,13532.0,168.0,14544.0,2760
6,OO,SkyWest Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,18956.0,2611.0,1262.0,241.0,604.0,39.0,465.0,365.0,11.0,131612.0,50408.0,18691.0,40118.0,1147.0,21248.0,390
6,RU,ExpressJet Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,14815.0,2808.0,512.67,90.01,1515.59,1.85,687.89,201.0,28.0,112951.0,25121.0,7542.0,43066.0,49.0,37173.0,2460
6,RU,ExpressJet Airlines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,12315.0,2811.0,242.12,71.64,1947.87,6.81,542.55,273.0,68.0,141117.0,13623.0,8030.0,93580.0,178.0,25706.0,600
6,TZ,ATA Airlines d/b/a ATA,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,1056.0,195.0,39.43,3.48,81.57000000000001,1.26,69.25999999999999,7.0,1.0,11564.0,2505.0,317.0,3562.0,26.0,5154.0,270
6,TZ,ATA Airlines d/b/a ATA,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,5062.0,1243.0,164.43,17.31,699.3,5.57,356.4,91.0,13.0,83633.0,10366.0,3692.0,37848.0,317.0,31410.0,570
6,UA,United Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,7248.0,1942.0,392.89,20.04,718.1,0.0,811.0,39.0,7.0,102100.0,19898.0,1447.0,24180.0,0.0,56575.0,1440
6,UA,United Air Lines Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,36689.0,8596.0,1255.48,59.05,5407.05,1.0,1873.41,433.0,80.0,478014.0,73481.0,5371.0,273109.0,40.0,126013.0,870
6,US,US Airways Inc.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,10004.0,1215.0,292.14,6.3,438.83,0.0,477.75,70.0,4.0,46852.0,11293.0,360.0,12462.0,0.0,22737.0,990
6,US,US Airways Inc.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,23372.0,3620.0,558.87,37.33,2088.36,0.0,935.44,202.0,44.0,147089.0,23290.0,2903.0,74598.0,0.0,46298.0,750
6,WN,Southwest Airlines Co.,11,2003,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,4,5,5,45120.0,5842.0,1391.37,66.02,967.9,20.669999999999998,3396.08,473.0,55.0,233089.0,52806.0,4585.0,29831.0,651.0,145216.0,1350
6,WN,Southwest Airlines Co.,11,2003,0,0,0,0,0,0,0,1,1,1,0,4,4,4,4,4,5,5,32156.0,4487.0,798.27,112.32,1429.59,10.39,2136.43,282.0,67.0,187395.0,31268.0,8719.0,52151.0,245.0,95012.0,420
7,AA,American Airlines Inc.,12,2003,0,0,1,1,1,0,0,0,0,0,0,5,5,5,4,4,4,4,14137.0,3052.0,1083.16,233.21,866.58,8.23,860.86,189.0,17.0,135085.0,47725.0,14859.0,28902.0,232.0,43367.0,1767
7,AA,American Airlines Inc.,12,2003,0,0,1,1,1,0,0,0,0,1,0,5,5,5,4,4,4,4,46335.0,11195.0,2226.85,557.47,5936.59,27.69,2446.4,1128.0,79.0,570640.0,134172.0,35787.0,254532.0,1219.0,144930.0,930
7,AS,Alaska Airlines Inc.,12,2003,0,0,1,1,1,0,0,0,0,0,0,5,5,5,4,4,4,4,5738.0,1495.0,455.44,43.8,297.42,13.14,685.19,161.0,28.0,71250.0,22776.0,2501.0,9131.0,351.0,36491.0,961
7,AS,Alaska Airlines Inc.,12,2003,0,0,1,1,1,0,0,0,0,1,0,5,5,5,4,4,4,4,7614.0,1839.0,461.54999999999995,21.4,586.76,19.560000000000002,749.7099999999999,74.0,16.0,83392.0,22552.0,1400.0,20292.0,599.0,38549.0,465
